Moisture_Level,temperature_C,humidity,Is_rainy,Reduce_Water
44,32,81,1,0
94,33,89,0,0
34,27,84,1,0
86,42,69,0,0
53,37,51,1,0
55,40,74,1,0
62,23,79,1,0
74,31,51,1,0
85,41,85,1,0
45,22,31,0,1
59,38,62,1,0
97,30,49,0,0
70,31,60,0,1
88,20,61,0,0
33,30,54,0,1
51,35,37,1,0
40,20,54,1,0
100,40,36,1,0
100,20,87,0,0
60,25,58,0,1
47,41,55,1,0
31,19,97,1,0
46,23,38,1,0
34,31,68,0,1
59,23,90,0,1
49,32,63,1,0
31,27,64,1,0
75,23,97,0,1
60,39,45,0,1
55,37,38,1,0
42,32,37,1,0
67,29,43,0,1
62,25,80,1,0
49,22,56,1,0
98,38,80,1,0
36,39,40,1,0
48,18,79,0,1
69,33,39,0,1
59,34,81,0,1
98,25,39,1,0
61,18,30,1,0
97,27,40,0,0
46,35,85,1,0
43,31,68,0,1
63,27,39,1,0
33,42,89,1,0
72,18,38,0,1
92,42,33,1,0
52,37,56,0,1
81,28,74,1,0
65,21,33,1,0
52,26,81,0,1
40,18,37,1,0
37,30,42,1,0
87,27,70,1,0
37,42,59,1,0
58,37,82,1,0
95,22,61,1,0
57,40,100,1,0
62,28,80,1,0
61,40,37,1,0
82,39,78,0,0
93,23,45,1,0
88,25,67,1,0
70,17,76,1,0
45,21,90,0,1
65,24,100,0,1
49,21,54,1,0
98,18,49,0,0
96,28,47,1,0
38,33,84,0,1
42,23,37,0,1
44,18,47,1,0
63,20,60,1,0
42,31,91,1,0
100,30,92,1,0
53,32,82,1,0
88,30,36,0,0
56,24,96,1,0
43,22,85,1,0
96,23,77,0,0
51,25,77,1,0
85,31,98,1,0
91,27,33,0,0
73,26,30,0,1
52,31,44,1,0
35,24,30,0,1
91,33,41,1,0
46,22,63,1,0
65,41,81,0,1
53,25,33,1,0
75,23,81,0,1
100,35,46,1,0
44,26,92,1,0
68,29,91,1,0
55,30,59,0,1
68,40,66,0,1
68,25,69,1,0
46,29,34,1,0
34,37,76,0,1
36,28,73,1,0
42,42,60,1,0
96,17,95,0,0
80,42,42,1,0
66,30,31,0,1
65,19,94,0,1
78,41,30,0,1
35,33,69,0,1
42,27,60,1,0
76,25,48,1,0
87,17,69,1,0
86,21,98,0,0
76,29,76,1,0
97,38,61,1,0
61,36,87,1,0
40,36,43,1,0
68,22,96,0,1
97,36,41,0,0
47,42,50,1,0
35,40,91,1,0
31,37,56,1,0
50,37,50,1,0
40,18,40,1,0
68,38,94,1,0
77,26,88,0,1
69,20,92,0,1
90,31,59,1,0
76,39,80,1,0
62,22,52,1,0
66,21,100,1,0
42,38,99,1,0
94,32,34,0,0
44,24,57,1,0
91,39,41,1,0
92,41,66,1,0
82,31,43,1,0
96,23,96,0,0
33,30,63,0,1
95,33,97,0,0
70,40,85,0,1
88,35,95,1,0
83,33,48,1,0
76,19,78,0,1
62,31,31,0,1
68,18,33,1,0
36,34,67,1,0
78,28,89,0,1
78,33,51,1,0
43,31,71,0,1
36,40,59,0,1
75,34,52,1,0
42,42,78,1,0
80,20,73,0,1
89,18,93,0,0
50,19,59,1,0
45,24,67,1,0
54,42,65,0,1
49,27,34,0,1
34,28,56,1,0
74,19,64,1,0
53,21,61,0,1
34,28,43,1,0
78,20,35,0,1
48,41,54,0,1
49,35,92,1,0
76,34,67,0,1
54,23,95,0,1
33,34,96,1,0
51,21,40,1,0
32,36,77,0,1
73,26,60,1,0
31,17,36,0,1
90,36,59,0,0
69,31,72,0,1
40,33,66,0,1
87,28,56,0,0
62,19,84,0,1
90,25,75,1,0
43,38,43,1,0
88,35,96,1,0
80,34,90,0,1
64,38,77,0,1
37,40,78,1,0
34,38,65,1,0
49,35,74,1,0
89,41,49,0,0
48,21,49,0,1
66,37,98,1,0
90,21,78,0,0
47,40,49,0,1
65,20,85,1,0
36,36,55,0,1
94,22,91,0,0
77,33,58,1,0
86,40,60,0,0
80,37,50,0,1
55,22,46,0,1
99,22,95,1,0
42,36,57,1,0
46,29,74,0,1
88,17,89,0,0
48,19,68,0,1
49,25,47,1,0
91,37,39,0,0
75,35,55,0,1
37,42,52,1,0
40,38,77,0,1
60,31,38,0,1
58,32,45,1,0
38,27,31,0,1
86,41,70,0,0
55,24,82,1,0
91,19,79,0,0
100,21,45,1,0
45,36,99,1,0
30,38,96,0,1
54,25,76,0,1
52,36,52,1,0
72,36,92,0,1
97,34,96,1,0
81,42,66,0,0
92,38,33,0,0
88,32,96,0,0
55,37,41,0,1
50,17,75,0,1
53,35,55,0,1
91,30,41,0,0
53,33,87,1,0
62,20,41,1,0
44,24,97,1,0
51,17,36,0,1
30,17,77,1,0
98,24,98,1,0
49,17,55,1,0
58,37,58,0,1
30,34,98,0,1
43,30,62,1,0
50,22,43,1,0
38,28,56,0,1
93,36,38,1,0
54,25,75,1,0
49,20,98,1,0
46,20,30,1,0
73,20,81,1,0
30,21,56,0,1
70,21,56,1,0
87,30,64,1,0
59,40,38,1,0
80,30,71,0,1
47,27,73,1,0
77,28,72,1,0
95,30,85,0,0
85,39,77,1,0
58,31,53,1,0
90,42,73,0,0
96,27,90,0,0
53,27,54,0,1
77,24,65,0,1
100,25,39,0,0
51,34,96,0,1
88,23,52,0,0
48,20,85,1,0
98,42,92,1,0
72,32,34,1,0
98,33,46,1,0
76,33,73,1,0
46,17,63,0,1
80,26,43,0,1
49,20,44,0,1
80,21,88,1,0
72,27,80,0,1
100,22,41,1,0
61,32,44,0,1
32,30,76,1,0
37,28,75,0,1
73,32,82,1,0
63,39,40,1,0
97,18,88,0,0
60,22,68,1,0
30,42,73,0,1
59,41,41,1,0
86,26,97,1,0
38,33,62,1,0
76,18,52,0,1
51,35,73,0,1
51,26,55,1,0
56,21,72,0,1
30,42,65,1,0
39,21,91,0,1
54,41,61,1,0
77,39,77,1,0
42,21,39,0,1
39,19,88,0,1
44,20,41,1,0
86,34,73,0,0
94,34,79,1,0
54,29,32,0,1
54,40,95,1,0
60,37,52,1,0
79,33,40,1,0
85,20,53,1,0
80,28,61,1,0
35,40,70,0,1
35,41,91,1,0
98,18,57,0,0
85,27,37,0,0
98,28,67,0,0
82,38,73,0,0
53,25,70,1,0
76,28,39,0,1
45,22,90,1,0
50,29,55,1,0
40,38,37,1,0
32,27,89,0,1
92,32,31,0,0
33,26,63,0,1
90,32,44,1,0
74,31,51,1,0
32,28,76,0,1
71,17,84,1,0
93,34,99,0,0
96,28,77,0,0
33,29,94,0,1
67,20,58,0,1
65,20,39,0,1
85,23,62,0,0
52,28,74,1,0
56,39,30,1,0
83,27,94,1,0
96,42,49,0,0
60,22,82,0,1
90,21,78,0,0
60,29,42,1,0
95,38,49,1,0
91,20,50,0,0
97,17,86,1,0
51,20,83,0,1
83,35,72,1,0
43,35,49,1,0
97,38,46,0,0
39,35,74,1,0
61,18,86,0,1
40,29,45,1,0
87,20,38,1,0
89,39,87,1,0
46,24,34,1,0
86,35,47,0,0
95,29,35,0,0
48,39,57,0,1
39,28,87,1,0
85,38,100,0,0
36,25,48,1,0
94,38,59,0,0
73,37,36,0,1
47,22,79,0,1
64,27,91,1,0
68,42,40,1,0
68,37,48,1,0
75,41,34,1,0
91,28,65,1,0
59,20,83,1,0
65,40,85,1,0
95,22,93,0,0
69,27,93,0,1
33,37,65,1,0
82,42,53,0,0
91,20,44,1,0
98,28,47,1,0
55,25,83,1,0
35,19,42,1,0
63,36,86,1,0
50,23,70,1,0
84,37,89,0,0
85,26,78,0,0
63,23,80,0,1
56,20,58,0,1
72,25,77,1,0
51,26,42,1,0
30,28,30,0,1
86,17,76,0,0
98,29,94,1,0
69,21,91,1,0
93,26,72,0,0
72,40,78,1,0
66,24,50,1,0
75,41,45,0,1
30,34,48,0,1
42,25,64,0,1
58,32,54,0,1
50,35,35,1,0
86,21,87,1,0
60,41,73,0,1
70,23,93,0,1
35,35,46,0,1
84,30,54,1,0
58,27,39,0,1
93,34,99,1,0
31,39,93,1,0
61,17,82,0,1
47,21,66,1,0
67,25,82,0,1
87,30,47,0,0
46,17,42,0,1
90,41,92,0,0
61,28,71,0,1
48,27,78,1,0
95,17,31,0,0
79,39,78,0,1
85,29,37,0,0
70,39,37,1,0
36,28,31,0,1
64,33,61,1,0
89,25,91,1,0
52,30,36,1,0
95,34,81,1,0
60,32,88,0,1
73,41,59,1,0
83,29,99,1,0
99,35,33,0,0
49,32,94,1,0
66,25,37,1,0
75,28,44,1,0
98,21,38,1,0
65,23,79,1,0
96,39,100,0,0
89,39,81,1,0
100,42,95,0,0
32,19,87,0,1
36,25,88,0,1
32,21,96,0,1
85,36,76,0,0
64,17,48,1,0
96,41,88,0,0
51,29,56,1,0
76,19,79,0,1
37,31,59,0,1
42,34,36,0,1
87,22,71,1,0
73,41,54,0,1
84,23,83,0,0
49,30,93,0,1
71,41,31,1,0
99,40,57,0,0
46,25,50,1,0
59,32,82,0,1
70,34,54,1,0
89,34,86,0,0
41,28,57,1,0
63,41,46,0,1
53,32,51,1,0
96,30,75,1,0
81,39,99,1,0
43,23,54,0,1
57,39,39,1,0
88,31,81,1,0
37,30,36,0,1
34,31,46,1,0
84,24,48,1,0
39,23,42,1,0
32,28,42,1,0
64,41,79,1,0
68,32,80,1,0
80,23,51,1,0
64,22,32,1,0
68,41,93,1,0
69,36,40,1,0
54,41,31,1,0
85,28,31,1,0
97,41,76,0,0
54,23,91,0,1
97,31,45,1,0
35,35,85,0,1
95,28,98,1,0
75,41,40,1,0
90,27,90,1,0
93,33,54,0,0
38,25,90,1,0
76,29,82,0,1
85,25,39,0,0
38,22,36,1,0
57,39,72,0,1
76,18,49,1,0
68,34,98,1,0
62,29,99,0,1
43,38,77,0,1
35,33,90,1,0
73,42,46,0,1
53,41,80,0,1
80,35,41,1,0
31,17,54,1,0
69,35,70,1,0
97,21,82,0,0
71,22,77,1,0
92,22,67,0,0
76,25,90,0,1
83,32,92,1,0
49,25,49,0,1
41,36,87,1,0
86,20,38,1,0
64,24,43,0,1
66,28,36,0,1
100,38,59,0,0
31,35,42,0,1
98,33,49,1,0
33,25,61,0,1
46,21,48,0,1
57,27,47,0,1
88,34,84,0,0
43,17,95,1,0
86,29,39,1,0
37,26,66,0,1
34,22,58,1,0
94,40,33,0,0
32,24,88,1,0
72,42,77,1,0
100,27,97,0,0
94,17,69,1,0
42,40,54,0,1
98,22,46,1,0
57,24,83,0,1
63,21,62,0,1
39,35,65,0,1
54,25,53,0,1
72,20,95,0,1
49,33,37,1,0
65,32,89,0,1
79,17,74,0,1
51,32,81,1,0
42,21,63,0,1
82,20,100,0,0
80,35,66,1,0
30,33,68,1,0
45,26,78,1,0
46,41,99,0,1
78,41,77,1,0
31,33,90,1,0
87,42,85,0,0
89,32,73,0,0
96,37,43,0,0
44,37,56,0,1
95,30,62,0,0
86,38,98,1,0
39,39,65,1,0
54,30,55,1,0
44,26,100,0,1
76,20,83,0,1
89,42,97,0,0
77,29,47,0,1
99,27,37,1,0
69,28,68,0,1
47,33,73,1,0
40,28,80,1,0
58,22,41,0,1
87,40,56,1,0
76,20,96,1,0
99,25,33,1,0
52,18,58,1,0
89,38,83,1,0
92,26,42,0,0
80,30,54,1,0
95,25,67,0,0
66,19,93,0,1
67,26,88,0,1
31,26,94,1,0
56,18,72,1,0
84,24,59,0,0
73,29,77,1,0
38,34,41,0,1
78,37,41,1,0
100,27,49,0,0
33,40,87,1,0
39,34,33,1,0
39,22,80,0,1
61,24,55,1,0
55,38,96,0,1
97,24,99,0,0
69,21,88,0,1
74,21,54,1,0
86,26,48,0,0
87,31,34,0,0
51,33,77,0,1
71,30,52,0,1
50,35,86,1,0
89,35,31,1,0
68,41,57,1,0
37,27,30,0,1
81,34,89,0,0
80,28,39,0,1
56,19,93,0,1
82,33,80,1,0
69,33,88,0,1
59,22,39,1,0
69,30,36,0,1
97,21,75,1,0
55,28,53,1,0
56,29,89,1,0
42,34,64,0,1
77,42,65,0,1
35,37,78,0,1
56,26,65,1,0
82,33,31,0,0
70,39,33,0,1
55,26,36,0,1
66,32,46,1,0
37,19,90,1,0
72,42,79,0,1
56,37,85,1,0
59,37,40,0,1
96,40,44,0,0
57,27,85,1,0
57,27,45,1,0
71,37,92,1,0
85,42,51,0,0
78,23,76,1,0
46,40,51,1,0
79,42,81,0,1
84,38,98,1,0
82,21,64,0,0
98,19,90,0,0
48,32,38,1,0
36,23,96,0,1
65,39,95,1,0
50,29,52,1,0
55,40,100,1,0
67,24,45,0,1
31,19,59,1,0
59,40,82,0,1
61,22,52,1,0
61,26,52,1,0
87,22,84,1,0
46,39,71,1,0
97,20,74,0,0
32,31,46,0,1
71,37,41,0,1
98,40,65,0,0
94,19,54,1,0
67,38,40,0,1
37,35,73,1,0
80,37,86,0,1
62,22,94,0,1
30,39,97,1,0
45,41,43,0,1
91,38,74,0,0
85,30,31,1,0
47,17,71,0,1
46,38,65,1,0
86,38,88,0,0
51,17,35,0,1
39,40,93,0,1
95,23,99,1,0
31,19,92,0,1
99,31,78,0,0
97,36,60,1,0
65,22,97,1,0
41,27,76,1,0
70,31,56,0,1
35,27,79,1,0
85,28,55,1,0
35,33,87,0,1
92,19,90,1,0
44,25,42,0,1
76,40,65,1,0
41,40,61,1,0
35,28,45,1,0
93,23,52,1,0
34,22,98,0,1
99,20,65,0,0
98,27,56,0,0
34,40,33,0,1
67,41,66,1,0
84,33,69,0,0
94,36,48,0,0
50,39,98,1,0
67,24,58,0,1
57,24,36,1,0
66,28,65,0,1
54,41,94,0,1
34,37,54,1,0
52,40,53,0,1
36,22,42,1,0
42,21,51,0,1
41,22,71,0,1
71,20,74,1,0
70,25,71,1,0
71,23,96,1,0
54,29,56,0,1
83,37,58,1,0
98,20,62,1,0
74,24,59,1,0
61,29,84,0,1
57,29,51,0,1
78,26,51,1,0
83,18,45,1,0
80,21,92,0,1
79,37,68,1,0
96,24,84,0,0
98,30,80,0,0
81,27,97,0,0
61,25,31,1,0
82,22,89,0,0
97,27,34,0,0
80,37,40,1,0
64,24,98,1,0
61,26,50,1,0
75,38,99,1,0
50,30,48,1,0
94,29,93,0,0
59,25,68,0,1
81,37,43,1,0
62,41,45,1,0
70,32,95,1,0
33,34,58,1,0
68,26,37,1,0
47,33,87,0,1
30,17,92,0,1
37,41,44,1,0
79,26,85,1,0
58,22,49,0,1
76,38,90,1,0
89,35,52,0,0
36,30,59,1,0
89,42,79,0,0
64,37,94,1,0
55,18,61,0,1
80,22,95,0,1
62,21,76,1,0
85,17,56,0,0
95,18,94,1,0
100,37,30,1,0
96,28,55,1,0
34,21,44,0,1
100,34,66,1,0
87,17,79,1,0
58,20,60,1,0
71,24,36,0,1
83,33,57,1,0
33,35,87,1,0
50,37,91,1,0
77,37,37,0,1
78,26,53,1,0
100,39,91,1,0
48,22,60,1,0
65,30,88,1,0
39,42,64,1,0
44,28,96,0,1
32,33,62,0,1
31,19,62,0,1
83,32,80,1,0
36,29,50,1,0
73,18,84,0,1
94,30,36,1,0
83,39,76,0,0
48,23,84,1,0
49,24,78,0,1
88,20,43,0,0
32,28,54,0,1
36,24,83,1,0
86,39,55,0,0
68,29,86,1,0
46,33,69,1,0
59,18,62,0,1
87,24,91,0,0
49,41,39,1,0
34,17,43,1,0
81,38,67,1,0
33,23,52,1,0
54,30,73,0,1
37,17,30,0,1
88,33,72,0,0
30,39,33,1,0
93,18,69,0,0
73,30,94,0,1
79,35,70,1,0
44,40,63,0,1
66,21,68,1,0
91,37,35,1,0
41,18,45,1,0
83,21,68,1,0
48,39,78,0,1
34,34,35,0,1
34,19,41,0,1
77,40,90,1,0
66,41,59,0,1
37,41,51,0,1
88,37,77,1,0
92,39,73,0,0
83,26,78,0,0
56,33,32,1,0
67,23,85,0,1
56,33,81,1,0
38,35,92,0,1
82,36,52,1,0
78,32,72,0,1
48,31,92,0,1
41,33,95,0,1
54,31,60,1,0
88,29,75,0,0
52,28,71,0,1
93,29,55,0,0
38,21,77,1,0
70,25,63,1,0
66,30,73,1,0
76,31,39,0,1
42,34,99,1,0
35,34,58,0,1
69,30,97,0,1
74,22,60,0,1
96,37,33,1,0
64,20,64,0,1
64,38,36,0,1
68,19,63,0,1
85,40,79,0,0
51,24,63,1,0
94,31,31,0,0
85,35,63,1,0
75,23,69,0,1
87,23,40,1,0
59,18,98,0,1
92,40,67,1,0
58,36,69,1,0
98,29,77,0,0
67,27,88,0,1
32,32,65,0,1
67,24,81,1,0
43,37,59,1,0
51,41,46,1,0
42,36,36,0,1
42,31,50,0,1
78,29,71,0,1
97,24,82,1,0
99,33,78,1,0
33,35,69,1,0
87,31,78,0,0
36,29,39,0,1
81,22,30,1,0
77,33,90,0,1
56,17,82,0,1
42,19,62,1,0
91,39,64,0,0
80,40,90,1,0
33,23,38,1,0
80,19,45,0,1
69,26,55,1,0
61,17,50,1,0
99,24,47,1,0
72,28,78,1,0
73,21,38,0,1
50,27,76,1,0
49,33,39,1,0
49,23,95,0,1
41,37,69,1,0
52,25,47,0,1
94,30,98,1,0
44,35,81,0,1
30,42,47,0,1
55,28,59,1,0
75,22,94,0,1
31,34,58,0,1
84,29,98,0,0
89,19,90,0,0
76,30,98,1,0
37,31,66,0,1
68,24,36,0,1
96,22,74,0,0
76,31,73,1,0
37,40,46,1,0
35,35,32,1,0
42,29,99,1,0
77,22,88,0,1
62,39,88,1,0
93,29,98,0,0
71,37,34,1,0
57,29,66,0,1
96,38,31,0,0
67,30,84,0,1
45,41,88,0,1
80,37,57,1,0
65,24,77,0,1
46,32,75,0,1
84,36,35,1,0
77,37,40,0,1
80,36,98,0,1
47,28,83,1,0
63,27,94,0,1
49,34,40,0,1
32,39,70,1,0
55,29,53,1,0
100,25,64,1,0
51,38,45,1,0
59,29,88,0,1
46,28,47,1,0
90,24,80,1,0
78,38,96,0,1
78,19,96,1,0
68,36,43,1,0
33,29,74,0,1
96,29,82,1,0
64,17,48,0,1
71,22,83,0,1
41,31,39,1,0
71,38,31,0,1
97,32,39,0,0
46,24,88,0,1
42,30,53,0,1
80,38,32,1,0
57,27,63,0,1
37,27,93,1,0
82,25,78,0,0
75,41,35,1,0
85,17,34,0,0
57,22,74,1,0
72,19,95,1,0
64,36,84,0,1
84,27,61,0,0
47,27,57,1,0
69,42,54,0,1
44,31,31,0,1
50,21,99,0,1
44,36,76,1,0
86,39,63,1,0
60,28,57,1,0
85,42,90,1,0
49,27,38,0,1
34,35,91,0,1
59,17,68,0,1
62,37,92,0,1
58,42,80,1,0
40,34,98,1,0
57,30,88,1,0
92,35,41,1,0
49,17,57,1,0
84,23,93,0,0
71,26,73,0,1
97,22,35,1,0
33,35,79,1,0
37,38,61,1,0
62,37,56,0,1
57,25,34,1,0
82,26,61,1,0
48,36,84,0,1
50,23,46,1,0
69,38,46,0,1
70,34,43,0,1
67,32,37,1,0
37,22,89,1,0
54,32,44,1,0
72,23,95,0,1
73,39,49,1,0
71,35,74,1,0
65,19,33,1,0
51,38,36,1,0
100,17,67,0,0
41,26,51,1,0
59,22,93,0,1
43,41,92,0,1
45,29,62,0,1
85,39,46,1,0
41,23,93,0,1
83,18,31,0,0
95,38,86,0,0
72,42,97,0,1
91,25,38,0,0
64,36,65,1,0
94,28,55,1,0
64,17,85,0,1
79,38,88,1,0
85,40,58,1,0
79,18,95,0,1
65,26,38,1,0
40,35,95,1,0
77,29,81,0,1
100,33,54,0,0
70,34,82,0,1
89,24,96,1,0
83,26,47,0,0
84,40,33,1,0
57,25,49,0,1
76,37,43,0,1
68,39,81,1,0
53,23,40,0,1
34,39,40,0,1
53,17,45,0,1
58,35,48,1,0
84,30,55,0,0
70,21,64,0,1
82,41,55,1,0
97,36,36,0,0
83,28,88,1,0
35,42,77,0,1
71,38,68,0,1
63,21,55,0,1
55,30,75,1,0
63,40,37,0,1
56,28,96,0,1
100,21,81,1,0
64,31,67,1,0
79,17,94,1,0
78,19,86,0,1
98,31,61,1,0
71,33,35,0,1
60,24,87,0,1
84,28,76,1,0
82,28,50,1,0
56,38,58,0,1
43,41,63,1,0
39,21,97,1,0
85,36,62,0,0
34,36,66,0,1
31,39,48,0,1
69,36,89,1,0
96,39,76,0,0
81,21,94,0,0
74,35,95,0,1
98,38,54,1,0
31,29,68,0,1
93,29,43,1,0
33,19,56,0,1
96,20,73,0,0
56,39,100,0,1
54,35,84,1,0
32,20,55,1,0
40,36,68,1,0
76,22,34,1,0
80,39,59,1,0
82,27,96,0,0
50,28,81,1,0
35,40,82,0,1
46,37,51,1,0
50,23,45,0,1
77,32,71,0,1
98,37,98,1,0
46,39,31,0,1
94,24,86,0,0
61,31,36,1,0
58,39,62,1,0
94,37,47,1,0
53,32,55,0,1
65,36,82,0,1
63,35,66,1,0
80,39,63,1,0
69,28,65,1,0
91,40,64,1,0
87,23,48,1,0
38,27,50,1,0
77,42,61,1,0
47,20,68,1,0
97,29,61,1,0
45,34,38,0,1
96,22,100,0,0
85,31,60,0,0
67,25,30,0,1
71,19,78,1,0
47,33,100,1,0
77,30,76,0,1
100,24,49,0,0
44,25,100,0,1
100,38,30,1,0
72,19,72,0,1
86,27,44,1,0
62,40,43,0,1
52,21,38,0,1
98,36,67,0,0
43,17,61,1,0
52,37,72,0,1
76,40,67,1,0
87,33,76,1,0
35,24,73,0,1
33,21,96,0,1
47,24,92,1,0
38,26,55,1,0
59,41,79,1,0
33,31,33,1,0
44,41,50,0,1
60,38,47,1,0
87,31,99,1,0
73,26,83,1,0
75,31,83,0,1
30,39,50,1,0
59,28,54,0,1
85,41,92,1,0
96,26,37,0,0
88,34,52,1,0
47,29,70,0,1
99,39,93,1,0
76,24,62,1,0
54,30,82,1,0
35,19,68,1,0
42,32,64,0,1
53,26,30,0,1
37,33,73,1,0
60,32,39,0,1
64,35,53,1,0
35,40,47,0,1
82,28,86,0,0
53,19,76,0,1
73,17,99,1,0
57,33,72,0,1
52,30,52,0,1
71,20,91,1,0
88,23,61,1,0
57,33,70,0,1
52,35,48,0,1
44,28,67,1,0
34,31,85,0,1
47,37,99,1,0
75,27,81,1,0
88,17,41,0,0
67,24,72,1,0
70,30,69,0,1
36,34,63,1,0
75,30,62,1,0
61,40,90,0,1
49,38,94,0,1
77,20,32,1,0
74,23,41,1,0
76,28,44,0,1
55,19,81,0,1
66,31,71,0,1
33,20,35,0,1
37,32,89,0,1
33,28,52,0,1
100,34,67,1,0
71,37,91,1,0
55,36,64,0,1
52,28,92,0,1
89,33,38,0,0
44,29,44,1,0
48,23,33,0,1
52,26,91,1,0
52,23,74,1,0
34,21,35,1,0
40,39,81,0,1
58,36,51,1,0
83,28,48,1,0
33,26,99,0,1
94,39,45,0,0
42,36,58,0,1
85,41,50,0,0
65,23,56,1,0
34,18,72,1,0
34,34,69,0,1
93,22,71,1,0
30,20,64,1,0
62,19,43,0,1
76,32,73,0,1
82,29,94,0,0
96,39,42,0,0
42,26,100,1,0
55,27,78,0,1
65,34,54,0,1
84,27,50,1,0
44,32,57,0,1
92,28,97,0,0
50,27,53,1,0
54,17,53,1,0
64,32,40,0,1
89,17,86,1,0
75,34,37,0,1
60,31,33,1,0
56,23,30,0,1
77,18,94,0,1
91,22,68,0,0
34,36,45,0,1
78,26,52,0,1
48,25,71,1,0
100,25,31,0,0
60,36,32,0,1
58,21,45,0,1
58,22,43,1,0
36,33,35,0,1
40,20,96,1,0
77,28,97,0,1
65,28,73,0,1
84,23,58,0,0
77,24,31,1,0
92,18,52,1,0
31,35,90,0,1
74,29,30,1,0
31,35,88,1,0
34,22,30,1,0
39,24,87,1,0
69,34,46,0,1
76,29,48,0,1
32,19,64,0,1
64,23,85,0,1
98,19,78,1,0
70,22,41,1,0
34,39,72,0,1
50,33,87,0,1
51,33,82,0,1
48,24,55,1,0
77,28,58,0,1
48,18,88,1,0
86,21,31,0,0
36,35,66,1,0
88,23,67,1,0
32,32,54,0,1
71,19,82,0,1
71,23,34,1,0
92,34,58,1,0
75,34,33,1,0
61,29,73,0,1
41,31,51,1,0
77,23,85,1,0
71,22,45,1,0
82,22,88,1,0
31,39,47,0,1
57,24,87,0,1
74,17,91,1,0
82,28,57,0,0
81,26,89,0,0
46,37,30,1,0
73,36,35,0,1
70,17,58,1,0
57,27,58,1,0
97,34,81,1,0
30,20,47,1,0
95,21,54,1,0
54,42,32,1,0
56,25,64,1,0
47,37,51,1,0
81,40,71,0,0
59,26,57,1,0
62,26,78,0,1
31,23,82,1,0
36,23,97,0,1
77,24,36,1,0
31,42,46,0,1
80,22,64,1,0
35,23,65,0,1
56,42,75,0,1
51,39,87,0,1
78,25,40,1,0
92,19,92,1,0
32,31,92,1,0
61,27,45,0,1
77,31,54,0,1
73,36,43,1,0
46,24,83,0,1
67,38,74,0,1
38,29,64,1,0
38,28,70,1,0
35,27,96,1,0
31,39,75,0,1
40,31,84,1,0
98,40,54,0,0
97,41,89,0,0
36,37,42,1,0
50,33,69,0,1
100,29,51,1,0
61,28,71,1,0
75,37,51,1,0
45,34,59,0,1
64,25,40,0,1
61,40,91,1,0
94,30,36,0,0
36,29,50,0,1
54,33,42,1,0
63,29,82,1,0
99,22,83,1,0
62,38,88,0,1
45,40,95,1,0
75,34,66,0,1
76,22,80,0,1
41,22,71,0,1
86,18,66,0,0
73,30,54,1,0
64,34,93,1,0
34,19,71,0,1
94,21,53,1,0
85,38,77,1,0
68,20,67,1,0
96,31,32,1,0
60,38,67,0,1
98,41,37,0,0
55,22,45,0,1
38,19,88,0,1
98,27,99,1,0
55,28,78,1,0
51,37,32,1,0
67,25,94,1,0
97,23,81,0,0
60,27,79,0,1
90,27,65,0,0
30,18,32,1,0
36,30,41,0,1
59,17,95,1,0
99,41,98,1,0
64,20,71,1,0
88,26,69,1,0
70,17,65,1,0
54,31,92,0,1
45,24,79,1,0
60,41,55,1,0
39,39,74,1,0
47,30,33,1,0
94,20,92,1,0
49,25,40,1,0
60,40,48,0,1
85,39,64,1,0
60,33,79,0,1
41,40,93,0,1
77,31,79,1,0
41,27,43,0,1
55,38,66,1,0
50,26,81,1,0
31,18,42,1,0
40,32,66,0,1
53,30,44,0,1
90,22,51,0,0
74,17,42,0,1
62,35,65,0,1
56,42,61,0,1
67,18,88,1,0
31,23,94,0,1
82,23,67,0,0
63,37,41,0,1
74,32,77,0,1
31,20,60,1,0
52,28,58,0,1
86,24,40,0,0
56,21,84,0,1
48,37,92,1,0
60,30,30,0,1
97,36,46,0,0
46,42,80,0,1
44,42,89,1,0
98,38,81,0,0
34,34,62,1,0
49,32,88,0,1
88,28,51,0,0
74,26,61,1,0
57,18,97,0,1
91,17,35,1,0
82,26,52,0,0
52,33,46,0,1
43,42,83,1,0
50,18,70,1,0
33,37,73,1,0
72,17,66,0,1
66,32,64,1,0
81,42,71,0,0
95,27,51,0,0
39,31,59,1,0
62,24,56,1,0
31,37,57,0,1
48,31,65,1,0
54,36,45,1,0
48,37,58,0,1
31,31,66,0,1
60,27,76,1,0
65,38,47,1,0
63,32,69,1,0
59,20,43,1,0
76,23,40,0,1
62,41,91,0,1
73,38,87,0,1
59,27,51,0,1
63,35,65,0,1
42,18,68,0,1
30,39,78,0,1
54,37,39,0,1
62,38,77,1,0
57,30,92,0,1
90,41,33,1,0
98,25,50,0,0
54,29,87,1,0
66,39,74,0,1
86,17,52,0,0
88,38,72,1,0
36,33,48,1,0
89,27,100,0,0
69,28,97,1,0
96,18,48,0,0
32,38,57,0,1
86,38,55,1,0
99,19,42,1,0
55,27,80,0,1
38,18,36,0,1
31,36,73,1,0
89,23,98,0,0
98,29,92,0,0
50,25,51,0,1
52,30,32,0,1
38,26,40,0,1
66,38,45,1,0
34,18,90,1,0
74,35,66,0,1
69,31,57,1,0
67,21,39,0,1
66,31,57,0,1
42,29,94,1,0
64,41,82,1,0
41,28,38,0,1
84,27,30,0,0
74,39,46,1,0
