Date_MDY,Moisture_Level,Is_Rainy,temperature_C,Light_Level,Reduce_Water
2/3/2037,74,1,30,64,0
2/4/2037,78,1,27,66,0
2/5/2037,90,0,28,87,0
2/6/2037,87,1,25,53,0
2/7/2037,76,0,37,78,1
2/8/2037,74,0,34,98,1
2/9/2037,78,0,30,88,1
2/10/2037,88,0,30,85,0
2/11/2037,79,0,28,93,1
2/12/2037,85,0,25,93,0
2/13/2037,87,0,28,72,0
2/14/2037,73,0,33,78,1
2/15/2037,81,1,25,56,0
2/16/2037,81,1,27,56,0
2/17/2037,79,1,29,67,0
2/18/2037,85,0,28,80,0
2/19/2037,87,0,28,79,0
2/20/2037,76,0,28,80,1
2/21/2037,74,0,34,79,1
2/22/2037,76,0,35,90,1
2/23/2037,74,1,30,64,0
2/24/2037,79,0,32,100,1
2/25/2037,85,1,26,50,0
2/26/2037,87,0,28,80,1
2/27/2037,76,0,37,98,1
2/28/2037,74,0,36,80,1
3/1/2037,78,0,31,80,1
3/2/2037,90,1,23,53,0
3/3/2037,81,0,28,99,0
3/4/2037,81,1,26,78,0
3/5/2037,81,1,25,56,0
3/6/2037,81,1,27,56,0
3/7/2037,79,1,29,67,0
3/8/2037,85,0,25,93,0
3/9/2037,87,0,28,72,0
3/10/2037,73,0,33,78,1
3/11/2037,81,1,25,56,0
3/12/2037,81,1,27,56,0
3/13/2037,79,1,29,67,0
3/14/2037,85,0,28,80,0
3/15/2037,87,0,28,79,0
3/16/2037,76,0,28,80,1
3/17/2037,74,0,34,79,1
3/18/2037,76,0,35,90,1
3/19/2037,74,1,30,64,0
3/20/2037,79,0,32,100,1
3/21/2037,85,1,26,50,0
3/22/2037,90,0,28,87,0
3/23/2037,87,1,25,53,0
3/24/2037,76,0,37,78,1
3/25/2037,74,0,34,98,1
3/26/2037,78,0,30,88,1
3/27/2037,76,0,37,98,1
3/28/2037,74,0,36,80,1
3/29/2037,78,0,31,80,1
3/30/2037,90,1,23,53,0
3/31/2037,81,0,28,99,0
4/1/2037,81,1,26,78,0
4/2/2037,81,1,26,78,0
4/3/2037,81,1,25,56,0
4/4/2037,81,1,27,56,0
4/5/2037,79,1,29,67,0
4/6/2037,85,0,25,93,0
4/7/2037,87,0,28,72,0
4/8/2037,73,0,33,78,1
4/9/2037,81,1,25,56,0
4/10/2037,81,1,27,56,0
4/11/2037,79,1,29,67,0
4/12/2037,85,0,28,80,0
4/13/2037,87,0,28,79,0
4/14/2037,76,0,28,80,1
4/15/2037,74,0,34,79,1
4/16/2037,76,0,35,90,1
4/17/2037,74,1,30,64,0
4/18/2037,79,0,32,100,1
4/19/2037,85,1,26,50,0
4/20/2037,90,0,28,87,0
4/21/2037,87,1,25,53,0
4/22/2037,76,0,37,78,1
4/23/2037,74,0,34,98,1
4/24/2037,78,0,30,88,1
4/25/2037,76,0,37,98,1
4/26/2037,74,0,36,80,1
4/27/2037,78,0,31,80,1
4/28/2037,90,1,23,53,0
4/29/2037,81,0,28,99,0
4/30/2037,81,1,26,78,0
5/1/2037,81,1,26,78,0
5/2/2037,81,1,25,56,0
5/3/2037,81,1,27,56,0
5/4/2037,79,1,29,67,0
5/5/2037,85,0,25,93,0
5/6/2037,87,0,28,72,0
5/7/2037,73,0,33,78,1
5/8/2037,81,1,25,56,0
5/9/2037,81,1,27,56,0
5/10/2037,79,1,29,67,0
5/11/2037,85,0,28,80,0
5/12/2037,87,0,28,79,0
5/13/2037,76,0,28,80,1
5/14/2037,74,0,34,79,1
5/15/2037,76,0,35,90,1
5/16/2037,74,1,30,64,0
5/17/2037,79,0,32,100,1
5/18/2037,85,1,26,50,0
5/19/2037,90,0,28,87,0
5/20/2037,87,1,25,53,0
5/21/2037,76,0,37,78,1
5/22/2037,74,0,34,98,1
5/23/2037,78,0,30,88,1
5/24/2037,76,0,37,98,1
5/25/2037,74,0,36,80,1
5/26/2037,78,0,31,80,1
5/27/2037,90,1,23,53,0
5/28/2037,81,0,28,99,0
5/29/2037,81,1,26,78,0
5/30/2037,76,0,35,90,1
5/31/2037,74,1,30,64,0
6/1/2037,78,1,27,66,0
6/2/2037,90,0,28,87,0
6/3/2037,87,1,25,53,0
6/4/2037,76,0,37,78,1
6/5/2037,74,0,34,98,1
6/6/2037,78,0,30,88,1
6/7/2037,88,0,30,85,0
6/8/2037,79,0,28,93,1
6/9/2037,85,0,25,93,0
6/10/2037,87,0,28,72,0
6/11/2037,73,0,33,78,1
6/12/2037,76,0,35,90,1
6/13/2037,74,1,30,64,0
6/14/2037,78,1,27,66,0
6/15/2037,90,0,28,87,0
6/16/2037,87,1,25,53,0
6/17/2037,76,0,37,78,1
6/18/2037,74,0,34,98,1
6/19/2037,78,0,30,88,1
6/20/2037,88,0,30,85,0
6/21/2037,79,0,28,93,1
6/22/2037,85,0,25,93,0
6/23/2037,87,0,28,72,0
6/24/2037,73,0,33,78,1
6/25/2037,81,1,25,56,0
6/26/2037,90,1,23,53,0
6/27/2037,81,0,28,99,0
6/28/2037,81,1,26,78,0
6/29/2037,81,1,25,56,0
6/30/2037,81,1,27,56,0
7/1/2037,79,1,29,67,0
7/2/2037,85,0,28,80,0
7/3/2037,87,0,28,79,0
7/4/2037,76,0,28,80,1
7/5/2037,74,0,34,79,1
7/6/2037,76,0,35,90,1
7/7/2037,74,1,30,64,0
7/8/2037,78,1,27,66,0
7/9/2037,90,0,28,87,0
7/10/2037,87,1,25,53,0
7/11/2037,76,0,37,78,1
7/12/2037,74,0,34,98,1
7/13/2037,78,0,30,88,1
7/14/2037,88,0,30,85,0
7/15/2037,79,0,28,93,1
7/16/2037,85,0,25,93,0
7/17/2037,87,0,28,72,0
7/18/2037,73,0,33,78,1
7/19/2037,76,0,35,90,1
7/20/2037,74,1,30,64,0
7/21/2037,78,1,27,66,0
7/22/2037,90,0,28,87,0
7/23/2037,87,1,25,53,0
7/24/2037,76,0,37,78,1
7/25/2037,74,0,34,98,1
7/26/2037,78,0,30,88,1
7/27/2037,88,0,30,85,0
7/28/2037,79,0,28,93,1
7/29/2037,85,0,25,93,0
7/30/2037,87,0,28,72,0
7/31/2037,73,0,33,78,1
8/1/2037,81,1,25,56,0
8/2/2037,81,1,27,56,0
8/3/2037,79,1,29,67,0
8/4/2037,85,0,28,80,0
8/5/2037,87,0,28,79,0
8/6/2037,76,0,28,80,1
8/7/2037,74,0,34,79,1
8/8/2037,76,0,35,90,1
8/9/2037,74,1,30,64,0
8/10/2037,79,0,32,100,1
8/11/2037,85,1,26,50,0
8/12/2037,87,0,28,80,1
8/13/2037,76,0,37,98,1
8/14/2037,74,0,36,80,1
8/15/2037,78,0,31,80,1
8/16/2037,90,1,23,53,0
8/17/2037,81,0,28,99,0
8/18/2037,81,1,26,78,0
8/19/2037,81,1,25,56,0
8/20/2037,81,1,27,56,0
8/21/2037,79,1,29,67,0
8/22/2037,85,0,25,93,0
8/23/2037,87,0,28,72,0
8/24/2037,73,0,33,78,1
8/25/2037,81,1,25,56,0
8/26/2037,81,1,27,56,0
8/27/2037,79,1,29,67,0
8/28/2037,85,0,28,80,0
8/29/2037,87,0,28,79,0
8/30/2037,76,0,28,80,1
8/31/2037,74,0,34,79,1
9/1/2037,76,0,35,90,1
9/2/2037,74,1,30,64,0
9/3/2037,79,0,32,100,1
9/4/2037,85,1,26,50,0
9/5/2037,90,0,28,87,0
9/6/2037,87,1,25,53,0
9/7/2037,76,0,37,78,1
9/8/2037,74,0,34,98,1
9/9/2037,78,0,30,88,1
9/10/2037,76,0,37,98,1
9/11/2037,74,0,36,80,1
9/12/2037,78,0,31,80,1
9/13/2037,90,1,23,53,0
9/14/2037,81,0,28,99,0
9/15/2037,81,1,26,78,0
9/16/2037,81,1,26,78,0
9/17/2037,81,1,25,56,0
9/18/2037,81,1,27,56,0
9/19/2037,81,1,25,56,0
9/20/2037,81,1,27,56,0
9/21/2037,79,1,29,67,0
9/22/2037,85,0,28,80,0
9/23/2037,87,0,28,79,0
9/24/2037,76,0,28,80,1
9/25/2037,74,0,34,79,1
9/26/2037,76,0,35,90,1
9/27/2037,74,1,30,64,0
9/28/2037,79,0,32,100,1
9/29/2037,85,1,26,50,0
9/30/2037,87,0,28,80,1
10/1/2037,76,0,37,98,1
10/2/2037,74,0,36,80,1
10/3/2037,78,0,31,80,1
10/4/2037,90,1,23,53,0
10/5/2037,81,0,28,99,0
10/6/2037,81,1,26,78,0
10/7/2037,81,1,25,56,0
10/8/2037,81,1,27,56,0
10/9/2037,79,1,29,67,0
10/10/2037,85,0,25,93,0
10/11/2037,87,0,28,72,0
10/12/2037,73,0,33,78,1
10/13/2037,81,1,25,56,0
10/14/2037,81,1,27,56,0
10/15/2037,79,1,29,67,0
10/16/2037,85,0,28,80,0
10/17/2037,87,0,28,79,0
10/18/2037,76,0,28,80,1
10/19/2037,74,0,34,79,1
10/20/2037,76,0,35,90,1
10/21/2037,74,1,30,64,0
10/22/2037,79,0,32,100,1
10/23/2037,85,1,26,50,0
10/24/2037,90,0,28,87,0
10/25/2037,87,1,25,53,0
10/26/2037,76,0,37,78,1
10/27/2037,74,0,34,98,1
10/28/2037,78,0,30,88,1
10/29/2037,76,0,37,98,1
10/30/2037,74,0,36,80,1
10/31/2037,78,0,31,80,1
11/1/2037,90,1,23,53,0
11/2/2037,81,0,28,99,0
11/3/2037,81,1,26,78,0
11/4/2037,81,1,26,78,0
11/5/2037,81,1,25,56,0
11/6/2037,81,1,27,56,0
11/7/2037,79,1,29,67,0
11/8/2037,85,0,25,93,0
11/9/2037,87,0,28,72,0
11/10/2037,73,0,33,78,1
11/11/2037,81,1,25,56,0
11/12/2037,81,1,27,56,0
11/13/2037,79,1,29,67,0
11/14/2037,85,0,28,80,0
11/15/2037,87,0,28,79,0
11/16/2037,76,0,28,80,1
11/17/2037,74,0,34,79,1
11/18/2037,76,0,35,90,1
11/19/2037,74,1,30,64,0
11/20/2037,79,0,32,100,1
11/21/2037,85,1,26,50,0
11/22/2037,90,0,28,87,0
11/23/2037,87,1,25,53,0
11/24/2037,76,0,37,78,1
11/25/2037,74,0,34,98,1
11/26/2037,78,0,30,88,1
11/27/2037,76,0,37,98,1
11/28/2037,74,0,36,80,1
11/29/2037,78,0,31,80,1
11/30/2037,90,1,23,53,0
12/1/2037,81,0,28,99,0
12/2/2037,81,1,26,78,0
12/3/2037,81,1,26,78,0
12/4/2037,81,1,25,56,0
12/5/2037,81,1,27,56,0
12/6/2037,79,1,29,67,0
12/7/2037,85,0,25,93,0
12/8/2037,87,0,28,72,0
12/9/2037,73,0,33,78,1
12/10/2037,81,1,25,56,0
12/11/2037,81,1,27,56,0
12/12/2037,79,1,29,67,0
12/13/2037,85,0,28,80,0
12/14/2037,87,0,28,79,0
12/15/2037,76,0,28,80,1
12/16/2037,74,0,34,79,1
12/17/2037,76,0,35,90,1
12/18/2037,74,1,30,64,0
12/19/2037,79,0,32,100,1
12/20/2037,85,1,26,50,0
12/21/2037,90,0,28,87,0
12/22/2037,87,1,25,53,0
12/23/2037,76,0,37,78,1
12/24/2037,74,0,34,98,1
12/25/2037,78,0,30,88,1
12/26/2037,76,0,37,98,1
12/27/2037,74,0,36,80,1
12/28/2037,78,0,31,80,1
12/29/2037,90,1,23,53,0
12/30/2037,81,0,28,99,0
12/31/2037,81,1,26,78,0
1/1/2038,76,0,35,90,1
1/2/2038,74,1,30,64,0
1/3/2038,78,1,27,66,0
1/4/2038,90,0,28,87,0
1/5/2038,87,1,25,53,0
1/6/2038,76,0,37,78,1
1/7/2038,74,0,34,98,1
1/8/2038,78,0,30,88,1
1/9/2038,88,0,30,85,0
1/10/2038,79,0,28,93,1
1/11/2038,85,0,25,93,0
1/12/2038,87,0,28,72,0
1/13/2038,73,0,33,78,1
1/14/2038,76,0,35,90,1
1/15/2038,74,1,30,64,0
1/16/2038,78,1,27,66,0
1/17/2038,90,0,28,87,0
1/18/2038,87,1,25,53,0
1/19/2038,76,0,37,78,1
1/20/2038,74,0,34,98,1
1/21/2038,78,0,30,88,1
1/22/2038,88,0,30,85,0
1/23/2038,79,0,28,93,1
1/24/2038,85,0,25,93,0
1/25/2038,87,0,28,72,0
1/26/2038,73,0,33,78,1
1/27/2038,81,1,25,56,0
1/28/2038,90,1,23,53,0
1/29/2038,81,0,28,99,0
1/30/2038,81,1,26,78,0
1/31/2038,81,1,25,56,0
2/1/2038,81,1,27,56,0
2/2/2038,79,1,29,67,0
2/3/2038,85,0,28,80,0
2/4/2038,87,0,28,79,0
2/5/2038,76,0,28,80,1
2/6/2038,74,0,34,79,1
2/7/2038,76,0,35,90,1
2/8/2038,74,1,30,64,0
2/9/2038,78,1,27,66,0
2/10/2038,90,0,28,87,0
2/11/2038,87,1,25,53,0
2/12/2038,76,0,37,78,1
2/13/2038,74,0,34,98,1
2/14/2038,78,0,30,88,1
2/15/2038,88,0,30,85,0
2/16/2038,79,0,28,93,1
2/17/2038,85,0,25,93,0
2/18/2038,87,0,28,72,0
2/19/2038,73,0,33,78,1
2/20/2038,76,0,35,90,1
2/21/2038,74,1,30,64,0
2/22/2038,78,1,27,66,0
2/23/2038,90,0,28,87,0
2/24/2038,87,1,25,53,0
2/25/2038,76,0,37,78,1
2/26/2038,74,0,34,98,1
2/27/2038,78,0,30,88,1
2/28/2038,88,0,30,85,0
3/1/2038,79,0,28,93,1
3/2/2038,85,0,25,93,0
3/3/2038,87,0,28,72,0
3/4/2038,73,0,33,78,1
3/5/2038,81,1,25,56,0
3/6/2038,81,1,27,56,0
3/7/2038,79,1,29,67,0
3/8/2038,85,0,28,80,0
3/9/2038,87,0,28,79,0
3/10/2038,76,0,28,80,1
3/11/2038,74,0,34,79,1
3/12/2038,76,0,35,90,1
3/13/2038,74,1,30,64,0
3/14/2038,79,0,32,100,1
3/15/2038,85,1,26,50,0
3/16/2038,87,0,28,80,1
3/17/2038,76,0,37,98,1
3/18/2038,74,0,36,80,1
3/19/2038,78,0,31,80,1
3/20/2038,90,1,23,53,0
3/21/2038,81,0,28,99,0
3/22/2038,81,1,26,78,0
3/23/2038,81,1,25,56,0
3/24/2038,81,1,27,56,0
3/25/2038,79,1,29,67,0
3/26/2038,85,0,25,93,0
3/27/2038,87,0,28,72,0
3/28/2038,73,0,33,78,1
3/29/2038,81,1,25,56,0
3/30/2038,81,1,27,56,0
3/31/2038,79,1,29,67,0
4/1/2038,85,0,28,80,0
4/2/2038,87,0,28,79,0
4/3/2038,76,0,28,80,1
4/4/2038,74,0,34,79,1
4/5/2038,76,0,35,90,1
4/6/2038,74,1,30,64,0
4/7/2038,79,0,32,100,1
4/8/2038,85,1,26,50,0
4/9/2038,90,0,28,87,0
4/10/2038,87,0,28,72,0
4/11/2038,73,0,33,78,1
4/12/2038,81,1,25,56,0
4/13/2038,81,1,27,56,0
4/14/2038,79,1,29,67,0
4/15/2038,85,0,28,80,0
4/16/2038,87,0,28,79,0
4/17/2038,76,0,28,80,1
4/18/2038,74,0,34,79,1
4/19/2038,76,0,35,90,1
4/20/2038,74,1,30,64,0
4/21/2038,79,0,32,100,1
4/22/2038,85,1,26,50,0
4/23/2038,87,0,28,80,1
4/24/2038,76,0,37,98,1
4/25/2038,74,0,36,80,1
4/26/2038,78,0,31,80,1
4/27/2038,90,1,23,53,0
4/28/2038,81,0,28,99,0
4/29/2038,81,1,26,78,0
4/30/2038,81,1,25,56,0
5/1/2038,81,1,27,56,0
5/2/2038,79,1,29,67,0
5/3/2038,85,0,25,93,0
5/4/2038,87,0,28,72,0
5/5/2038,73,0,33,78,1
5/6/2038,81,1,25,56,0
5/7/2038,81,1,27,56,0
5/8/2038,79,1,29,67,0
5/9/2038,85,0,28,80,0
5/10/2038,87,0,28,79,0
5/11/2038,76,0,28,80,1
5/12/2038,74,0,34,79,1
5/13/2038,76,0,35,90,1
5/14/2038,74,1,30,64,0
5/15/2038,79,0,32,100,1
5/16/2038,85,1,26,50,0
5/17/2038,90,0,28,87,0
5/18/2038,87,1,25,53,0
5/19/2038,76,0,37,78,1
5/20/2038,74,0,34,98,1
5/21/2038,78,0,30,88,1
5/22/2038,76,0,37,98,1
5/23/2038,74,0,36,80,1
5/24/2038,78,0,31,80,1
5/25/2038,90,1,23,53,0
5/26/2038,81,0,28,99,0
5/27/2038,81,1,26,78,0
5/28/2038,81,1,26,78,0
5/29/2038,81,1,25,56,0
5/30/2038,81,1,27,56,0
5/31/2038,81,1,25,56,0
6/1/2038,81,1,27,56,0
6/2/2038,79,1,29,67,0
6/3/2038,85,0,28,80,0
6/4/2038,87,0,28,79,0
6/5/2038,76,0,28,80,1
6/6/2038,74,0,34,79,1
6/7/2038,76,0,35,90,1
6/8/2038,74,1,30,64,0
6/9/2038,79,0,32,100,1
6/10/2038,85,1,26,50,0
6/11/2038,87,0,28,80,1
6/12/2038,76,0,37,98,1
6/13/2038,74,0,36,80,1
6/14/2038,78,0,31,80,1
6/15/2038,90,1,23,53,0
6/16/2038,81,0,28,99,0
6/17/2038,81,1,26,78,0
6/18/2038,81,1,25,56,0
6/19/2038,81,1,27,56,0
6/20/2038,79,1,29,67,0
6/21/2038,85,0,25,93,0
6/22/2038,87,0,28,72,0
6/23/2038,73,0,33,78,1
6/24/2038,81,1,25,56,0
6/25/2038,81,1,27,56,0
6/26/2038,79,1,29,67,0
6/27/2038,85,0,28,80,0
6/28/2038,87,0,28,79,0
6/29/2038,76,0,28,80,1
6/30/2038,74,0,34,79,1
7/1/2038,76,0,35,90,1
7/2/2038,74,1,30,64,0
7/3/2038,79,0,32,100,1
7/4/2038,85,1,26,50,0
7/5/2038,90,0,28,87,0
7/6/2038,87,1,25,53,0
7/7/2038,76,0,37,78,1
7/8/2038,74,0,34,98,1
7/9/2038,78,0,30,88,1
7/10/2038,76,0,37,98,1
7/11/2038,74,0,36,80,1
7/12/2038,78,0,31,80,1
7/13/2038,90,1,23,53,0
7/14/2038,81,0,28,99,0
7/15/2038,81,1,26,78,0
7/16/2038,81,1,26,78,0
7/17/2038,81,1,25,56,0
7/18/2038,81,1,27,56,0
7/19/2038,79,1,29,67,0
7/20/2038,85,0,25,93,0
7/21/2038,87,0,28,72,0
7/22/2038,73,0,33,78,1
7/23/2038,81,1,25,56,0
7/24/2038,81,1,27,56,0
7/25/2038,79,1,29,67,0
7/26/2038,85,0,28,80,0
7/27/2038,87,0,28,79,0
7/28/2038,76,0,28,80,1
7/29/2038,74,0,34,79,1
7/30/2038,76,0,35,90,1
7/31/2038,74,1,30,64,0
8/1/2038,79,0,32,100,1
8/2/2038,85,1,26,50,0
8/3/2038,90,0,28,87,0
8/4/2038,87,1,25,53,0
8/5/2038,76,0,37,78,1
8/6/2038,74,0,34,98,1
8/7/2038,78,0,30,88,1
8/8/2038,76,0,37,98,1
8/9/2038,74,0,36,80,1
8/10/2038,78,0,31,80,1
8/11/2038,90,1,23,53,0
8/12/2038,81,0,28,99,0
8/13/2038,81,1,26,78,0
8/14/2038,81,1,26,78,0
8/15/2038,81,1,25,56,0
8/16/2038,81,1,27,56,0
8/17/2038,79,1,29,67,0
8/18/2038,85,0,25,93,0
8/19/2038,87,0,28,72,0
8/20/2038,73,0,33,78,1
8/21/2038,81,1,25,56,0
8/22/2038,81,1,27,56,0
8/23/2038,79,1,29,67,0
8/24/2038,85,0,28,80,0
8/25/2038,87,0,28,79,0
8/26/2038,76,0,28,80,1
8/27/2038,74,0,34,79,1
8/28/2038,76,0,35,90,1
8/29/2038,74,1,30,64,0
8/30/2038,79,0,32,100,1
8/31/2038,85,1,26,50,0
9/1/2038,90,0,28,87,0
9/2/2038,87,1,25,53,0
9/3/2038,76,0,37,78,1
9/4/2038,74,0,34,98,1
9/5/2038,78,0,30,88,1
9/6/2038,76,0,37,98,1
9/7/2038,74,0,36,80,1
9/8/2038,78,0,31,80,1
9/9/2038,90,1,23,53,0
9/10/2038,81,0,28,99,0
9/11/2038,81,1,26,78,0
9/12/2038,76,0,35,90,1
9/13/2038,74,1,30,64,0
9/14/2038,85,0,28,80,0
9/15/2038,87,0,28,79,0
9/16/2038,76,0,28,80,1
9/17/2038,74,0,34,79,1
9/18/2038,76,0,35,90,1
9/19/2038,74,1,30,64,0
9/20/2038,78,1,27,66,0
9/21/2038,90,0,28,87,0
9/22/2038,87,1,25,53,0
9/23/2038,76,0,37,78,1
9/24/2038,74,0,34,98,1
9/25/2038,78,0,30,88,1
9/26/2038,88,0,30,85,0
9/27/2038,79,0,28,93,1
9/28/2038,85,0,25,93,0
9/29/2038,87,0,28,72,0
9/30/2038,73,0,33,78,1
10/1/2038,76,0,35,90,1
10/2/2038,74,1,30,64,0
10/3/2038,78,1,27,66,0
10/4/2038,90,0,28,87,0
10/5/2038,87,1,25,53,0
10/6/2038,76,0,37,78,1
10/7/2038,74,0,34,98,1
10/8/2038,78,0,30,88,1
10/9/2038,88,0,30,85,0
10/10/2038,79,0,28,93,1
10/11/2038,85,0,25,93,0
10/12/2038,87,0,28,72,0
10/13/2038,73,0,33,78,1
10/14/2038,81,1,25,56,0
10/15/2038,81,1,27,56,0
10/16/2038,79,1,29,67,0
10/17/2038,85,0,28,80,0
10/18/2038,87,0,28,79,0
10/19/2038,76,0,28,80,1
10/20/2038,74,0,34,79,1
10/21/2038,76,0,35,90,1
10/22/2038,74,1,30,64,0
10/23/2038,79,0,32,100,1
10/24/2038,85,1,26,50,0
10/25/2038,87,0,28,80,1
10/26/2038,76,0,37,98,1
10/27/2038,74,0,36,80,1
10/28/2038,78,0,31,80,1
10/29/2038,90,1,23,53,0
10/30/2038,81,0,28,99,0
10/31/2038,81,1,26,78,0
11/1/2038,88,1,25,50,0
11/2/2038,79,0,32,100,1
11/3/2038,85,1,26,50,0
11/4/2038,87,0,28,80,1
11/5/2038,76,0,37,98,1
11/6/2038,74,0,36,80,1
11/7/2038,78,0,31,80,1
11/8/2038,90,1,23,53,0
11/9/2038,81,0,28,99,0
11/10/2038,81,1,26,78,0
11/11/2038,81,1,25,56,0
11/12/2038,81,1,27,56,0
11/13/2038,79,1,29,67,0
11/14/2038,85,0,28,80,0
11/15/2038,87,0,28,79,0
11/16/2038,76,0,28,80,1
11/17/2038,74,0,34,79,1
11/18/2038,76,0,35,90,1
11/19/2038,74,1,30,64,0
11/20/2038,78,1,27,66,0
11/21/2038,90,0,28,87,0
11/22/2038,87,1,25,53,0
11/23/2038,76,0,37,78,1
11/24/2038,74,0,34,98,1
11/25/2038,78,0,30,88,1
11/26/2038,88,0,30,85,0
11/27/2038,79,0,28,93,1
11/28/2038,85,0,25,93,0
11/29/2038,87,0,28,72,0
11/30/2038,73,0,33,78,1
12/1/2038,76,0,35,90,1
12/2/2038,74,1,30,64,0
12/3/2038,78,1,27,66,0
12/4/2038,90,0,28,87,0
12/5/2038,87,1,25,53,0
12/6/2038,76,0,37,78,1
12/7/2038,74,0,34,98,1
12/8/2038,78,0,30,88,1
12/9/2038,88,0,30,85,0
12/10/2038,79,0,28,93,1
12/11/2038,85,0,25,93,0
12/12/2038,87,0,28,72,0
12/13/2038,73,0,33,78,1
12/14/2038,81,1,25,56,0
12/15/2038,81,1,27,56,0
12/16/2038,79,1,29,67,0
12/17/2038,85,0,28,80,0
12/18/2038,87,0,28,79,0
12/19/2038,76,0,28,80,1
12/20/2038,74,0,34,79,1
12/21/2038,76,0,35,90,1
12/22/2038,74,1,30,64,0
12/23/2038,79,0,32,100,1
12/24/2038,85,1,26,50,0
12/25/2038,87,0,28,80,1
12/26/2038,76,0,37,98,1
12/27/2038,74,0,36,80,1
12/28/2038,78,0,31,80,1
12/29/2038,90,1,23,53,0
12/30/2038,81,0,28,99,0
12/31/2038,81,1,26,78,0
1/1/2039,81,1,25,56,0
1/2/2039,81,1,27,56,0
1/3/2039,79,1,29,67,0
1/4/2039,85,0,25,93,0
1/5/2039,87,0,28,72,0
1/6/2039,73,0,33,78,1
1/7/2039,81,1,25,56,0
1/8/2039,81,1,27,56,0
1/9/2039,79,1,29,67,0
1/10/2039,85,0,28,80,0
1/11/2039,87,0,28,79,0
1/12/2039,76,0,28,80,1
1/13/2039,74,0,34,79,1
1/14/2039,76,0,35,90,1
1/15/2039,74,1,30,64,0
1/16/2039,79,0,32,100,1
1/17/2039,85,1,26,50,0
1/18/2039,90,0,28,87,0
1/19/2039,87,1,25,53,0
1/20/2039,76,0,37,78,1
1/21/2039,74,0,34,98,1
1/22/2039,78,0,30,88,1
1/23/2039,76,0,37,98,1
1/24/2039,74,0,36,80,1
1/25/2039,78,0,31,80,1
1/26/2039,90,1,23,53,0
1/27/2039,81,0,28,99,0
1/28/2039,81,1,26,78,0
1/29/2039,81,1,26,78,0
1/30/2039,81,1,25,56,0
1/31/2039,81,1,27,56,0
2/1/2039,79,1,29,67,0
2/2/2039,85,0,25,93,0
2/3/2039,87,0,28,72,0
2/4/2039,73,0,33,78,1
2/5/2039,81,1,25,56,0
2/6/2039,81,1,27,56,0
2/7/2039,79,1,29,67,0
2/8/2039,85,0,28,80,0
2/9/2039,87,0,28,79,0
2/10/2039,76,0,28,80,1
2/11/2039,74,0,34,79,1
2/12/2039,76,0,35,90,1
2/13/2039,74,1,30,64,0
2/14/2039,79,0,32,100,1
2/15/2039,85,1,26,50,0
2/16/2039,90,0,28,87,0
2/17/2039,87,1,25,53,0
2/18/2039,76,0,37,78,1
2/19/2039,74,0,34,98,1
2/20/2039,78,0,30,88,1
2/21/2039,76,0,37,98,1
2/22/2039,74,0,36,80,1
2/23/2039,78,0,31,80,1
2/24/2039,90,1,23,53,0
2/25/2039,81,0,28,99,0
2/26/2039,81,1,26,78,0
2/27/2039,81,1,26,78,0
2/28/2039,81,1,25,56,0
3/1/2039,81,1,27,56,0
3/2/2039,79,1,29,67,0
3/3/2039,85,0,25,93,0
3/4/2039,87,0,28,72,0
3/5/2039,73,0,33,78,1
3/6/2039,81,1,25,56,0
3/7/2039,81,1,27,56,0
3/8/2039,79,1,29,67,0
3/9/2039,85,0,28,80,0
3/10/2039,87,0,28,79,0
3/11/2039,76,0,28,80,1
3/12/2039,74,0,34,79,1
3/13/2039,76,0,35,90,1
3/14/2039,74,1,30,64,0
3/15/2039,79,0,32,100,1
3/16/2039,85,1,26,50,0
3/17/2039,90,0,28,87,0
3/18/2039,87,1,25,53,0
3/19/2039,76,0,37,78,1
3/20/2039,74,0,34,98,1
3/21/2039,78,0,30,88,1
3/22/2039,76,0,37,98,1
3/23/2039,74,0,36,80,1
3/24/2039,78,0,31,80,1
3/25/2039,90,1,23,53,0
3/26/2039,81,0,28,99,0
3/27/2039,81,1,26,78,0
3/28/2039,76,0,35,90,1
3/29/2039,74,1,30,64,0
3/30/2039,78,1,27,66,0
3/31/2039,90,0,28,87,0
4/1/2039,87,1,25,53,0
4/2/2039,76,0,37,78,1
4/3/2039,74,0,34,98,1
4/4/2039,78,0,30,88,1
4/5/2039,88,0,30,85,0
4/6/2039,79,0,28,93,1
4/7/2039,85,0,25,93,0
4/8/2039,87,0,28,72,0
4/9/2039,73,0,33,78,1
4/10/2039,76,0,35,90,1
4/11/2039,74,1,30,64,0
4/12/2039,78,1,27,66,0
4/13/2039,90,0,28,87,0
4/14/2039,87,1,25,53,0
4/15/2039,76,0,37,78,1
4/16/2039,74,0,34,98,1
4/17/2039,78,0,30,88,1
4/18/2039,88,0,30,85,0
4/19/2039,79,0,28,93,1
4/20/2039,85,0,25,93,0
4/21/2039,87,0,28,72,0
4/22/2039,73,0,33,78,1
4/23/2039,81,1,25,56,0
4/24/2039,90,1,23,53,0
4/25/2039,81,0,28,99,0
4/26/2039,81,1,26,78,0
4/27/2039,81,1,25,56,0
4/28/2039,81,1,27,56,0
4/29/2039,79,1,29,67,0
4/30/2039,85,0,28,80,0
5/1/2039,87,0,28,79,0
5/2/2039,76,0,28,80,1
5/3/2039,74,0,34,79,1
5/4/2039,76,0,35,90,1
